City,Country,DBA,Email,FaxNumber,Id,Name,PhoneNumber,PhysicalState,ProviderId,ProviderUpdatedOn,RemoveReason,RequestType,Status,StreetAddress,UpdatedOn,Website,ZipCode
West St. Paul,US,Pride Transportation Bus Service LLC,Admin@ptbservice.com,,9a511c48-0309-4327-a1b8-9089d78eca7c,Pride Transportation Bus Service LLC Saint Paul,+1 612-423-8958,Minnesota (MN),25f3403e-9e82-42ac-9817-7f186183e591,2026-01-14T14:01:51.099582+00:00,Involuntary Removal,None,Active,45 Ivy Avenue,2022-12-06T14:57:35.351599+00:00,,55117
Sherwood,US,Pride Disposal ,info@pridedisposal.com,+1 503-625-6179,2368235c-e9a2-495c-99f5-e915c6658916,"Pride Disposal, An Oregon Corporation",+1 503-625-6177,Oregon (OR),fa7d490f-1a00-49c5-9770-4d2b8a59160c,2026-01-14T15:10:52.787922+00:00,Involuntary Removal,None,Active,13980 SW Tualatin Sherwood Rd.,2021-11-22T16:36:07.903574+00:00,https://www.pridedisposal.com,97140
Compton,US,,apinlac@goprevalent.com,,9005b492-f24c-455a-83d1-223bad6599ff,Prevalent Logistics,+1 424-330-2787,California (CA),82c6272f-54ae-417d-b663-4f1e7146f8a6,2025-11-04T14:08:05.332101+00:00,Involuntary Removal,None,Active,655 W Victoria St,2022-11-25T16:29:41.6187+00:00,,90220-5511
Pretty Prairie,US,,deelj@usd311.com,,a0c4073d-c866-4a87-8432-92e793f16b04,Pretty Prairie USD #311,+1 620-459-6241,Kansas (KS),a4fee114-7dd4-43d2-9546-d80df657bb79,2025-11-04T14:14:20.102493+00:00,Involuntary Removal,None,Active,206 E Main St,2022-10-26T16:00:09.194057+00:00,,67570-8879
Jamestown,US,,ptdbeneficiary@gmail.com,,f6304d67-322c-4569-94a5-8aaca7822ed6,Preston Tyler Dalton (unincorporated),+1 502-900-8964,Kentucky (KY),73548579-2856-47c0-9e31-fa9c1c390fc1,2025-11-04T14:05:48.962066+00:00,Involuntary Removal,None,Active,c/o rr 66 river lane,2023-03-15T14:51:25.124068+00:00,,(42629)
WAYNE,US,PRESTIGE XPRESS LLC,PRESTIGEXPRESS@GMAIL.COM,+1 862-579-7961,0c0ab5a8-c981-481e-9201-1a5a791710f7,PRESTIGE XPRESS LLC,+1 201-456-1527,New Jersey (NJ),e99f23cc-ff76-4676-bb86-ba86adb39791,2026-01-14T15:05:11.000798+00:00,Involuntary Removal,None,Active,28 SURREY DR,2022-03-16T19:55:24.124663+00:00,,07470
Wilsonville,US,Prestige Moving & Storage,tbenson@prestigemoving.com,,1a9de260-0ff5-4494-88bb-1b4762c51a38,Prestige Moving & Storage,+1 503-682-8832,Oregon (OR),8ce8d0e0-9641-4123-ae40-48d2b4572104,2025-11-04T14:09:53.044441+00:00,Involuntary Removal,None,Active,"7930 SW Burns Way, Suite A",2022-02-04T14:44:49.643121+00:00,,97070
Harveys Lake,US,,prestigedisposalnepa@gmail.com,,00e83a88-319d-4374-bc68-286b6b1b4130,Prestige Disposal LLC,+1 484-658-3333,Pennsylvania (PA),4da6bc01-b422-4bbf-8425-e4d5286b42d6,2026-01-14T14:15:23.84348+00:00,Involuntary Removal,None,Active,1015 Old Highway Road,2023-07-10T19:17:15.89814+00:00,,18618
Seaside,US,,dorrace.e.coman.naf@army.mil,,cf71cb03-a32d-431a-bce9-50c5776361cb,"Presidio of Monterey, Army Child and Youth Services",+1 831-242-7823,California (CA),ddbf7bb1-0a3f-41eb-b4a1-29ea7701a5b7,2026-01-14T15:01:00.35209+00:00,Involuntary Removal,None,Active,4283 Normandy Rd,2024-05-29T12:43:54.282052+00:00,,93955
LAKEWOOD,US,Presidential Transportation LLC,joseph@presidentialtrans.com,,16f3327f-284e-45b1-938b-2108111af06b,Presidential Transportation LLC,+1 732-813-4690,New Jersey (NJ),e88a219b-7039-4763-8496-be648688c44c,2026-01-14T15:04:39.936178+00:00,Involuntary Removal,None,Active,Rutgers University Blvd,2022-01-19T15:01:36.323015+00:00,,08701
Schaumburg,US,,cryptrage123@gmail.com,,0b1d1386-16d1-4f30-8c0d-d4ba9c3f4633,PremiumTraining,+1 630-576-9365,Illinois (IL),bccbe6b8-ad93-4eee-a7bb-97ce95d26f7f,2025-11-04T14:17:43.824817+00:00,Involuntary Removal,None,Active,2327 Hammond Dr,2022-01-10T17:06:32.149374+00:00,,60173
Middletown,US,,douglasr@premiere1limousine.com,+1 717-616-8415,d00f8aac-76ae-408a-bbf7-1480124bf9b6,Premiere 1 Limousine Service LLC,+1 717-616-8996,Pennsylvania (PA),4ed6df6d-da99-4ac2-9aa3-9e861bb7e856,2025-10-23T14:48:26.620993+00:00,Voluntary Removal,None,Active,2000 Vine St,2024-02-22T16:11:36.016535+00:00,http://premiere1limousine.com,17057-3093
Dallas,US,,martin@ptidallas.com,+1 214-484-2710,57b1edec-31f7-40df-8950-c6218b09d3e2,Premier Technical Institute,+1 214-484-2711,Texas (TX),ed9454d0-f718-4172-a0b3-172931132dda,2025-11-04T14:26:06.130549+00:00,Involuntary Removal,None,Active,4577 Mint Way,2022-03-29T19:11:16.856492+00:00,,75236
Murfreesboro,US,,barbara@premierfencetn.com,,b0934c7e-6041-4d0d-9463-51b7addad629,"Premier Speciality Hauling, LLC",,Tennessee (TN),d4329907-c1aa-4736-9221-41bca14b5411,2026-01-14T14:57:29.995262+00:00,Involuntary Removal,None,Active,,2022-02-07T16:22:09.773715+00:00,,37129
Waukesha,US,,jason@premierrecyclinganddisposal.com,,71518c61-1329-4f24-a145-e948f4e74059,Premier Recycling and Disposal LLC,+1 262-303-4243,Wisconsin (WI),a1d3c6bd-e130-4339-a558-8fd5baf074af,2025-11-04T14:13:21.402607+00:00,Involuntary Removal,None,Active,N6W29959 Bryn Dr,2022-11-23T19:08:17.618609+00:00,https://premierrecyclinganddisposal.com,53188-9429
Lacey,US,Premier Power Electric LLC,controller@ppe-wa.com,+1 360-438-6920,56097787-9a06-465b-af67-4a1398dd1e5b,Premier Power Electric LLC,+1 360-491-9621,Washington (WA),b064b51a-588b-4887-a800-e8b96150060a,2026-01-14T14:46:08.829025+00:00,Involuntary Removal,None,Active,8365 Hogum Bay Lane NE,2024-03-15T20:14:36.057443+00:00,http://premierpowerelectric.com,98516
FREMONT,US,,info@premierjls.com,,6ad6e557-d7f0-445e-80de-4fd05d90aaa1,PREMIER JLS GROUP INC,+1 650-397-9595,California (CA),63d2c099-be35-4d92-901e-3c2f6a85d0d9,2026-01-14T14:22:40.570314+00:00,Involuntary Removal,None,Active,36371 MAGELLAN DR,2023-10-25T15:27:09.029234+00:00,,94536
"Theodore, AL",US,Premier Driving Academy Inc.,sandy36ala@yahoo.com,+1 251-653-5245,63754b48-18d4-450c-b2a6-787aff4964de,Premier Driving Academy Inc.,+1 251-653-5235,Alabama (AL),2668c356-2c40-44af-b0ad-e9caf86721f5,2025-11-04T13:53:57.703856+00:00,Involuntary Removal,None,Active,7601 Theodore Dawes Road ,2022-01-20T15:39:58.935714+00:00,http://premierdrivingacademy.com,36582
MOUNT HOREB,US,PREMIER BUILDING SOLUTIONS INC,wendyz@premierbuildingsolutions.biz,,2a301277-0cff-4089-b9fa-5474cd79b9d4,PREMIER BUILDING SOLUTIONS INC,+1 608-437-9595,Wisconsin (WI),a0bec031-95d6-4547-8a89-a05580e75649,2026-01-14T14:40:52.432063+00:00,Involuntary Removal,None,Active,2581 St Hwy 92,2023-01-27T14:32:40.374567+00:00,https://www.premierbuildingsolutions.biz,53572
Fontana,US,Preferred Truck Test,preferredtruckrc@gmail.com,,a9b35a87-d2e0-4ac7-9217-e279b89f0873,Preferred Truck Driving School ,+1 951-544-0045,California (CA),3af51ec5-d937-4213-b6a4-fbf1d713b01f,2025-11-04T13:56:54.421284+00:00,Involuntary Removal,None,Active,8341 Regal Ct,2022-02-04T12:03:24.363589+00:00,http://www.preferredtrucktest.com,92335
MIRA LOMA,US,,briancruz.bc@gmail.com,,1f664f78-059c-42e6-b246-1fbd48574c03,PREFERRED SCHOOL BUS CONSULTATION,+1 909-936-4834,California (CA),849aa222-aafc-4a47-bab6-5bee12a4ffdc,2026-01-14T14:32:49.879721+00:00,Involuntary Removal,None,Active,"10411 S. Lynn Circle, apt. N",2022-12-20T16:02:48.983474+00:00,,91752
Vancouver,US,Precision Rebar,tom@precisionrebar.com,,1605a47f-ef7e-4998-b2c4-d7b76d55e897,Precision Rebar & Accessories,+1 360-574-1022,Washington (WA),9ca6d119-43d6-405d-bdf6-1a71f9bb8e02,2026-01-14T14:39:40.458168+00:00,Involuntary Removal,None,Active,1802 NE 99th Street,2024-01-03T16:48:44.311891+00:00,,98665
lancaster,US,Precision Pipeline,siser@precisionpipelineco.com,,01db073e-e610-4c44-b6b5-f730189439bc,Precision Pipeline,+1 740-652-1679,Ohio (OH),5aefad86-4792-42d8-9457-8846b7374e9e,2026-01-14T14:19:55.778882+00:00,Involuntary Removal,None,Active,10 whiley rd,2023-01-04T20:43:29.68338+00:00,,43130
Alamosa,US,,precisioncdl@outlook.com,,1d4b0cdb-f163-40ca-83a3-019950123538,Precision CDL,+1 719-480-4549,Colorado (CO),9f4af59b-faf0-4ca6-a610-c9321d25abb4,2025-11-04T14:13:04.835449+00:00,Involuntary Removal,None,Active,14615 Estrella Rd,2022-09-16T15:33:46.610135+00:00,,81101
Eastpointe,US,Precise Trucking LLC,precisetruckingllc1@gmail.com,,f1b099bc-7d50-475e-8f78-c22284015d1a,Precise Trucking LLC,+1 586-229-0724,Michigan (MI),cdcd4150-af5f-43f6-a4c6-e46589d52af4,2025-11-04T14:21:01.247343+00:00,Involuntary Removal,None,Active,22827 Rausch Ave,2023-09-22T14:57:05.74247+00:00,,48021
EATON,US,,jwilken@prebeng.org,+1 937-456-4606,9a5f15c0-8dba-4ca1-b75e-8686e691eb33,PREBLE COUNTY ENGINEERS OFFICE,+1 937-456-4600,Ohio (OH),9b7b0518-0de8-47ab-bbcc-abad4d32c3ec,2025-11-06T16:48:58.378434+00:00,Voluntary Removal,None,Active,1000 PREBLE DRIVE,2022-01-28T17:40:29.509104+00:00,http://www.prebeng.org,45320
Blackfoot,US,,Israel.prboil@gmail.com,,ad79dc4b-8a76-4c9e-b5cc-f74eb19cd7f4,PRB Oil Company LLC,+1 208-785-0401,Idaho (ID),742897f8-26f1-44f4-b707-65deea52d8c9,2025-11-04T14:05:57.023795+00:00,Involuntary Removal,None,Active,62 N 550 W,2022-01-31T18:20:04.375932+00:00,https://prboilco.com/,83221
Pullman,US,Pratt Moving Storage Inc,pratt@pullman.com,,a3e3d6b8-a26e-4503-9b99-030bbfed1c88,Pratt Moving Storage Inc,+1 509-332-2505,Washington (WA),5d622d5b-984d-4e04-a93b-966919264c92,2026-01-14T14:20:37.158565+00:00,Involuntary Removal,None,Active,1210 SE Latah Street,2022-09-07T19:37:30.044394+00:00,,99163
Pratt,US,Pratt Community College,Chasew@prattcc.edu,,6914946e-1f22-4f90-a14d-2243760e8892,Pratt Community College,+1 620-450-2104,Kansas (KS),fecd7bf7-f1ac-4c97-ae81-1df02548bc47,2026-01-14T15:12:00.367032+00:00,Involuntary Removal,None,Active,348 NE SR 61,2024-02-20T18:00:48.414671+00:00,https://prattcc.edu/,67124
Arthur,US,,brian@prairielandconstruction.net,,1bc821c7-e71d-4285-9cd8-7b5a5d74631c,Prairieland Construction LLC,+1 217-543-5109,Illinois (IL),ec71c617-cef7-4166-bc0d-060f4de80e9e,2026-01-14T15:06:02.780642+00:00,Involuntary Removal,None,Active,60 E CR 000 N,2024-03-04T15:06:28.473387+00:00,,61911
DEMOTTE,US,Prairie Transport LLC,jake@ddfarming.com,,acc7b678-4915-42c1-97a5-be9477b57b19,Prairie Transport LLC,+1 219-987-8340,Indiana (IN),f4a7e20d-dc63-452f-9c21-3c6c3e631bac,2025-11-04T14:27:18.437673+00:00,Involuntary Removal,None,Active,6180 W 1100 N,2022-04-18T12:16:40.636215+00:00,,46310
Sabetha,US,,jonesb@usd113.org,,214b968d-91c9-44ba-a549-b406ad9021f4,Prairie Hills USD 113,+1 785-284-1902,Kansas (KS),b9840b30-c138-4f7e-8c26-d89e8282391b,2026-01-14T14:49:03.681428+00:00,Involuntary Removal,None,Active,1619 Old U.S. 75,2022-12-08T17:56:54.925862+00:00,,66534
Ridgefield,US,,accounting@prairielectric.com,,7b8b04d6-fe3c-43fe-8b66-93bb79f1091f,"Prairie Electric, Inc.",+1 360-573-2750,Washington (WA),a4b6c3bb-3cc1-4661-8768-511705cbaff7,2026-01-14T14:42:19.08597+00:00,Involuntary Removal,None,Active,27050 NE 10th Ave,2024-01-16T20:12:15.772616+00:00,,98642
Lakefield,US,Prairie Ecology Bus Center,ecologybus@ecologybus.org,,3745a1f3-fa17-45eb-b237-af2e160e9d9a,Prairie Ecology Bus Center,+1 507-662-5064,Minnesota (MN),56c90bb6-f438-45e0-ab0d-147a14f147ef,2025-11-04T14:01:16.031897+00:00,Involuntary Removal,None,Active,939 N Hwy 86,2022-06-17T20:14:59.233893+00:00,,56150
Watertown,US,,zacheryhunke@gmail.com,,db8dc17c-cac6-4c93-8a33-8ab697efc11a,"Prairie Consulting Group, Inc.",+1 605-886-4009,South Dakota (SD),795fdd92-1651-481c-857d-29e010e556f1,2026-01-14T14:29:37.251771+00:00,Involuntary Removal,None,Active,900 9th Ave SW,2024-05-23T18:40:46.442422+00:00,,57201-5094
Cisne,US,Prairie Acres Farm,milliganfarm@wabash.net,,d7808824-a056-44fe-bcd0-c041e3cf3e66,Prairie Acres Farm,+1 618-838-6912,Illinois (IL),8ed95688-8e37-47ae-a60c-333380c7c0d5,2025-11-04T14:11:26.614871+00:00,Involuntary Removal,None,Active,1852 CR 1600 E,2023-08-09T18:56:25.110174+00:00,,62823
Kelso,US,,mary@prworth.com,+1 360-636-5779,8d4b5442-0714-4237-adb6-1ef3b1d85aaa,"PR Worth, Inc.",+1 360-636-4296,Washington (WA),ea338386-457c-44e4-bdfd-11cc18b2de18,2025-11-04T14:25:31.349926+00:00,Involuntary Removal,None,Active,2690 Coweeman Park Dr,2023-04-24T19:28:48.196339+00:00,http://www.prworth.com,98626-5526
DUBLIN,US,,santwanthompkins@gmail.com,,f3782727-b244-45a6-9fac-138c72f13bed,powerhouse trucking llc,+1 478-484-1729,Georgia (GA),f5ee208c-7d60-433d-928d-30b4f870e616,2025-11-04T14:27:25.117604+00:00,Involuntary Removal,None,Active,712 freds lane,2023-07-04T15:34:51.680995+00:00,,31021
Ocala,US,RoadReady Solutions,david@roadready.solutions,,c3b85910-282c-4074-af5b-ae35a9123f5d,POWERGPS,+1 877-443-6949,Florida (FL),1d42d5ec-a9c1-4b47-90f6-fac21ea8f234,2025-11-04T13:52:57.891098+00:00,Involuntary Removal,None,Active,310 SW 35th St,2023-04-24T20:06:11.678729+00:00,https://roadready.solutions,34471
Elmhurst,US,Power Distributing,jcrema@powerdist.net,,123a8d02-8909-4ab7-92d6-16a351ef4b54,"Power Distributing, LLC",+1 630-279-8860,Illinois (IL),bfefd379-8ed1-4c3b-9ffa-0dfd0bf020eb,2026-01-14T14:51:16.100775+00:00,Involuntary Removal,None,Active,185 Industrial Dr,2022-04-25T13:21:55.200091+00:00,,60126
Tuscaloosa,US,,jmize@powerandrubber.com,,e832b45e-cd82-432f-a0c1-a1ec2e2c495e,"Power & Rubber Supply, Inc.",+1 205-759-5156,Alabama (AL),5a121481-56cd-415c-8fb3-32848061c324,2026-01-14T14:19:36.848096+00:00,Involuntary Removal,None,Active,1501 35th Street,2022-11-21T16:51:18.254565+00:00,,35401
Gillette,US,Coach USA,aubrey.hutchings@coachusa.com,+1 307-696-2259,8b66ebe2-72fd-4c9e-969c-268ef970f2d6,Powder River Transportation Services,+1 307-685-9317,Wyoming (WY),d8bec075-96e8-47d2-b1b8-37959c088a03,2026-01-14T14:58:54.739879+00:00,Involuntary Removal,None,Active,"1700 E US Hwy 14-16, 1700",2022-01-13T18:02:10.009162+00:00,,82716
Pottsville,US,Pottsville School District,ray.cynova@pottsvilleschools.org,+1 479-968-6339,cbcba93f-73c7-40cd-a942-39ca6a49f28f,Pottsville School District,+1 479-890-3851,Arkansas (AR),96c87560-0c2f-4f93-8652-272df404976e,2026-01-14T14:38:07.432263+00:00,Involuntary Removal,None,Active,976 Pine Ridge Road,2024-05-07T19:32:44.364507+00:00,,72858
Amarillo,US,,joshua.errington@co.potter.tx.us,,13645ffa-6ffa-49f0-86cf-d4cc3a2a76ac,Potter County Road and Bridge,+1 806-383-2273,Texas (TX),9650fcf9-be5b-4cd3-9e19-0cdfb6a6548e,2025-11-04T14:13:43.660729+00:00,Involuntary Removal,None,Active,2419 E Willow Creek Dr,2022-07-13T14:53:19.031373+00:00,,79108-3803
Council Bluffs,US,Pottawattamie County Secondary Roads,kristina.treantos@pottcounty-ia.gov,,58a7a1e4-0c08-4c88-9c3a-4f19146420c9,Pottawattamie County,+1 712-328-5608,Iowa (IA),0d8a7b65-ef3a-42b1-953d-e13492fce209,2026-01-14T13:54:19.151603+00:00,Involuntary Removal,None,Active,223 S 6th St,2024-01-19T18:03:07.575341+00:00,,51501
Potomac,US,,hawkerg@potomac.k12.il.us,,17bd3802-9e3a-404b-8619-48b252054d7c,Potomac CUSD 10,+1 217-495-0060,Illinois (IL),ab6f9d97-b332-41f9-bbee-61d33aeaeb7d,2026-01-14T14:44:31.608398+00:00,Involuntary Removal,None,Active,7915 US Rt 136,2022-12-09T18:42:09.152348+00:00,,61865
South Windsor,US,,cbarile@postroadstages.com,,648ad535-af32-4b8d-b5f8-67e00f3cda88,Post Road Stages Inc,+1 860-644-1531,Connecticut (CT),9ad57814-4509-4d74-ad3f-6f2414db2fe4,2025-10-22T20:19:23.201264+00:00,Voluntary Removal,None,Active,1105 Strong Rd,2022-06-22T15:18:12.417015+00:00,,06074-2038
Katy,US,Poseidon Logistic Services,xxlcajun@gmail.com,,9280cb6c-59ac-4b9e-a4b9-f112eec8d038,Poseidon Logistic Services LLC,+49 8322 2891963,Texas (TX),61850576-810f-4626-ab10-67964104d221,2026-01-14T14:21:58.635568+00:00,Involuntary Removal,None,Active,22907 Lodge Meadows Dr,2022-02-01T19:25:20.931508+00:00,,77494
Portsmouth,US,,Timothy.price2@portsk12.com,,0bc92bb3-3a27-4a08-8717-7a1d39170882,Portsmouth Public City Schools,+1 757-393-8332,Virginia (VA),2bcb3258-c252-4a00-bbf3-0658cc8150f3,2025-11-04T13:55:01.044274+00:00,Involuntary Removal,None,Active,2801 Turnpike Rd,2022-03-15T12:55:07.359881+00:00,,23707-4630
Portsmouth,US,Portsmouth Fire Department,wjmcquill@cityofportsmouth.com,+1 603-427-1555,431a97c9-85c0-4a79-9f60-84d0dba0dd39,Portsmouth Fire Department,+1 603-427-1515,New Hampshire (NH),6bd70dc1-ad32-44f7-b887-cc222a427751,2025-11-04T14:04:41.583133+00:00,Involuntary Removal,None,Active,170 Court Street,2022-05-26T11:27:09.971218+00:00,http://www.cityofportsmouth.com/fire,03801
Wooster,US,,dan@portspetro.com,,9ebeb789-2d31-4bff-a5db-5479d39f8bf6,Ports Petroleum,+1 330-439-8892,Ohio (OH),0798677d-7569-4d99-a28b-b1cca63ffd8a,2026-01-14T13:52:25.81395+00:00,Involuntary Removal,None,Active,1337 Blachleyville Rd.,2022-03-30T16:55:11.716615+00:00,,44691
South Portland,US,,jim@cascobaycustomcharters.com,,0c84e932-6bb2-436e-b818-23b01dfec4ca,"Portland Water Tours, Inc.",+1 207-205-5796,Maine (ME),722873d8-5e9e-482b-a34c-0fef98311025,2026-01-14T14:27:14.887619+00:00,Involuntary Removal,None,Active,93 Lincoln St,2022-03-08T18:10:23.518413+00:00,,04106-2614
Portland,US,,jhudak@pwd.org,,c8f08aa9-9501-4b2f-a08d-854dee3b89fc,Portland Water District,+1 207-774-5961,Maine (ME),19028aaa-4018-4f2f-8651-47e5c7a39abd,2025-11-04T13:52:27.786878+00:00,Involuntary Removal,None,Active,225 Douglass St,2023-03-03T15:55:34.236843+00:00,,04102-2567
Portland,US,,nssupplychain@pps.net,,03f07237-37d5-402b-8795-d2e6be747adb,Portland Public Schools Nutrition Services,+1 503-916-3338,Oregon (OR),375a0a0e-52a5-4184-be5d-203a13a52cd6,2025-11-04T13:56:33.801448+00:00,Involuntary Removal,None,Active,550 N Wheeler Pl,2022-08-18T15:58:25.671412+00:00,,97227
Portland,US,,tdonner@audubonportland.org,,5faeee1d-ccd2-417e-8a22-d4aabf6e8c31,Portland Audubon,+1 971-222-6135,Oregon (OR),88ab7bd3-5940-44d8-af31-135c91c5fbbe,2025-11-04T14:08:55.058957+00:00,Involuntary Removal,None,Active,5151 NW Cornell Rd,2022-05-17T12:09:17.061909+00:00,https://audubonportland.org/,97210
Scarborough,US,PAF Transportation ,pmarion@paftrans.com,,ba325b2d-37bb-4b16-b44e-2b652363a380,Portland Air Freight ,+1 207-510-6900,Maine (ME),6ba6eae7-3165-424c-92c7-5eb34ccf8fbf,2026-01-14T14:25:21.818342+00:00,Involuntary Removal,None,Active,75 Postal Service Way,2022-01-14T19:20:16.096636+00:00,,04074
Holtwood,US,,PorterfieldTransportHoltwood@gmail.com,,768cfb10-08e1-4ce8-b20f-95b9aa211738,Porterfield Transport LLC,+1 717-989-5952,Pennsylvania (PA),1fa89d90-2231-4fb5-b3e1-ceae89bffcbf,2025-11-04T13:53:18.281159+00:00,Involuntary Removal,None,Active,1550 Rawlinsville Rd,2022-06-03T13:15:32.160636+00:00,,17532
Lilburn,US,Porter Steel Inc.,rstanford@portersteel.com,,48489776-e08b-4f13-aee3-2c422e5a9232,Porter Steel Inc.,+1 470-990-0438,Georgia (GA),e98f0d41-eabd-49a3-8c5c-7833591d625c,2025-11-04T14:25:26.142199+00:00,Involuntary Removal,None,Active,114 Arcado Rd SW,2022-06-29T19:26:11.22767+00:00,http://www.portersteel.com,30047
Addison,US,,jsucato@porterpipe.com,,bd3f885e-42d2-42bd-8592-cfe3b731b0b8,porter pipe & supply co ,+1 630-816-1625,Illinois (IL),70085ed0-5a2e-4747-a617-bd077fe88218,2026-01-14T14:26:34.755801+00:00,Involuntary Removal,None,Active,401 S Rohlwing Rd,2022-04-27T17:49:47.931474+00:00,,60101
Bellingham,US,Same,patr@portofbellingham.com,,9bdb45c5-c9d1-40e5-844d-069cb7b227c9,Port of Bellingham,+1 360-676-2500,Washington (WA),7410c9e2-49b3-47cb-a093-8e2b8deadcfd,2025-11-04T14:11:07.570283+00:00,Involuntary Removal,None,Active,1801 Roeder Ave,2021-12-15T12:23:58.127102+00:00,,98225
Poplar Bluff,US,"Boys & Girls Club of the Heartland (Poplar Bluff, Mo.)",john@bgcpb.org,,db5c01fe-000a-46fc-9124-72cdbb44c178,Poplar Bluff Schools,+1 573-776-1690,Missouri (MO),aef7a394-7717-4bdf-bb94-f4bb03b9e9f0,2026-01-14T14:45:41.963815+00:00,Involuntary Removal,None,Active,1844 Maud St,2023-12-27T16:36:57.112977+00:00,,63901
Poplar Bluff,US,,sdivine@pbutiltiies.com,+1 573-712-2208,8d5abc4a-a314-4797-a674-e8b777670bb6,Poplar Bluff Municipal Utilities,+1 573-686-8003,Missouri (MO),32132d1d-b3d2-4d0d-8add-a176baaf1209,2026-01-14T14:06:02.941554+00:00,Involuntary Removal,None,Active,1902 Sunset Drive,2024-03-12T13:00:41.740385+00:00,,63901
Sebec,US,Pooler Trucking,poolertrucking@gmail.com,,639326d9-8e89-4b3f-938a-4c18766ba65d,Pooler Trucking,+1 207-907-6005,Maine (ME),c6041942-6abe-4bb3-90b0-fd3958085f08,2026-01-14T14:53:11.859955+00:00,Involuntary Removal,None,Active,1253 Milo Rd,2024-08-16T13:29:52.32675+00:00,,04481
Saint Joseph,US,Camp Geiger,Evan.Kellis@scouting.org,,7a50fff2-3968-4db5-826e-2b50e07b69f4,Pony Express Council of the Boy Scouts of America,+1 816-364-1523,Missouri (MO),de3f1412-3056-4d13-8283-6adb45e8fc00,2025-11-04T14:23:45.301989+00:00,Involuntary Removal,None,Active,9525 Co Rd 388,2023-01-10T19:25:48.449893+00:00,,64505-3578
Pontiac,US,,mbi@maxwire.net,,dafd83f0-2278-4dce-bf2a-05143fa1b434,Pontiac Granite Co,+1 800-831-1384,Illinois (IL),29859f66-d95f-48da-9e0d-db6dd44260eb,2026-01-14T14:03:08.518833+00:00,Involuntary Removal,None,Active,906 W North St,2023-07-24T13:09:06.954557+00:00,,61764-1003
Palatine,US,,babyblues7769@gmail.com,,b66f5000-c2c6-471a-8a67-684549ed71bb,Ponczko Inc.,+1 847-366-1306,Illinois (IL),3967c01c-be16-407a-8afa-3970b0dd7fcd,2026-01-14T14:08:40.500153+00:00,Involuntary Removal,None,Active,20270 N Rand Rd,2024-04-01T14:55:34.681583+00:00,,60074-2051
Ponca,US,,brendancalahan@poncaschool.org,+1 402-755-5773,fa94ce3d-2ca7-4c22-8c9d-e866a3a9006f,Ponca Public Schools,+1 402-755-5700,Nebraska (NE),888b9065-6eb1-4960-95fe-e77ca77a47af,2026-01-14T14:34:03.732409+00:00,Involuntary Removal,None,Active,505 3rd St.,2024-09-09T12:49:29.825257+00:00,http://www.poncaschool.org,68770
Glen Rose,US,Pollock Water Well Drilling and Service,pollock@pollockdrilling.com,,e87fc45b-92e2-4fa2-bb08-3c6729b95670,Pollock Water Well Drilling and Service,+1 254-897-2350,Texas (TX),79d1cab2-cb30-4b52-b764-2aa815ebda1f,2026-01-14T14:29:43.461806+00:00,Involuntary Removal,None,Active,2910 Hwy 67,2022-01-05T16:06:44.671017+00:00,https://pollockdrilling.com/,76043
Pollock Pines,US,Pollock Pines School District,aschuler@ppesd.org,,79f8d0e2-1869-421f-859c-13468d03b633,Pollock Pines School District,+1 530-644-3750,California (CA),68bc9bc9-af00-470c-8b13-a7ba679e85bd,2026-01-14T14:24:24.464279+00:00,Involuntary Removal,None,Active,2702 Amber Trail,2025-12-30T18:43:57.327814+00:00,,95726
Crete,US,Point B Transport,pointbtransportation2@gmail.com,,ce4e87b4-1aab-4915-a574-e197362a23a2,Point B Transportation Company LLC,+1 708-653-7453,Illinois (IL),2ef61efb-e79c-4239-8d5a-d11d513c4443,2025-11-04T13:55:30.246209+00:00,Involuntary Removal,None,Active,875 Dorsetshire Dr,2022-05-17T15:11:43.699042+00:00,,60417
Covington Twp,US,,Asepkowski@poconotransportation.com,+1 570-842-1815,02717aa1-c999-48d1-b72d-84384a08936c,Pocono Transportation Inc,+1 570-842-0480,Pennsylvania (PA),7ccffaf9-ed3d-472d-b05d-caf8a26f0a0a,2026-01-14T14:30:41.216061+00:00,Involuntary Removal,None,Active,"657 Drinker turnpike, Covington Twp",2021-11-16T11:38:44.369873+00:00,,18424
